Sent_id,Ambiguous Sentence,Sent_id,De Re Paraphrase (Unique Entity) ,RJ,Sent_id,De Dicto Paraphrase,DJ,,,,
srr_95265,Bu işi tamamlarsa bir kulüpte parti vermek istiyor Berrin.,syp_13003,Bu işi tamamlarsa parti vermek istediği bir kulüp var Berrin'in.,,szd_51248,Berrin bu işi tamamlarsa bir kulüp partisi vermek istiyor.,,,,,
shq_84410,başka bir geniş evde yaşamak istiyor Cansu.,sad_20571,Cansu'nun yaşamak istediği geniş ev şimdiki geniş evi değil.,,syi_89668,Cansu yaşayacağı evin şimdikinden farklı bir geniş ev olmasını istiyor.,,,,,
smo_86429,Reyhan başka bir tarihi roman yazmak istiyor.,stj_90500,Reyhan yazmak istediği tarihi roman yazdığı tarihi romandan farklı.,0,slw_12549,Reyhan yeni romanının da tarihi olmasını istiyor.,,,,,
sdz_36369,Berkay ile anlaşamadığı için kiralık bir eve taşınmak istiyor Didem.,swc_18782,Berkay ile anlaşamadığı için taşınmak isteyen Didem'in düşündüğü yer kiralık bir ev.,,sfw_71462,Berkay ile anlaşamadığı için herhangi bir kiralık  eve taşınmak istiyor Didem.,,,,,
suj_42789,Mete kızıl saçlı bir kadın ile evleneceğine inanıyor.,sye_62623,Mete'nin evleneceğine inandığı kızıl saçlı bir kadın var.,,snn_21909,Mete evleneceği kişinin kızıl saçlı bir kadın olacağına inanıyor.,,,,,
smy_18265,Sevgilisi için Anıl güzel bir yemek hazırlamak istiyormuş.,srj_68080,Sevgilisi için Anıl'ın hazırlamayı düşündüğü güzel bir yemek varmış.,,svl_87469,Sevgilisi için hazırlayacağı yemeğin güzel olmasını istiyormuş Anıl.,,,,,
sqt_38989,Sude bir çantayı dolaba koymak istiyor.,slo_57527,Sude dolaba belli bir çanta koymak istiyor.,,sbj_29827,Sude dolaba çanta koymak istiyor.,0,,,,
sjm_34762,başka bir insanla oturmak istiyor Jülide.,som_89234,"Jülide'nin oturmak istediği, şimdikinden farklı biri var.",,sph_90564,Jülide şimdi oturduğu kişiyle oturmak istemiyor.,,,,,
sog_48543,Asena denize bakan bir masaya oturmak istiyor.,srm_68623,Asena'nın oturmak istediği masa denize bakıyor.,,sak_45754,Asena oturacağı masanın denize bakmasını istiyor.,,,,,
shj_52847,otobüse buradaki gibi merkezi bir duraktan binmek istiyor Mahmut.,ssh_56333,Mahmut'un otobüse binmek istediği durak buradaki gibi merkezi.,,syj_34861,Otobüse bineceği durağın buradaki gibi merkezi olmasını istiyor.,,,,,
sjk_76394,mağazadakiler gibi kırmızı bir domates arıyor Şef.,svl_71728,Mağazdakiler gibi kırmızı bir domates şef tarafından aranıyor.,,spe_35811,Şef mağazakiler gibi kırmızı olan herhangi bir domates arıyor.,,,,,
sze_24499,Doktoru cilt kanserinden korunması için bir güneş kremi almasını istemiş.,srs_11740,Doktoru cilt kanserinden korunması için belli bir güneş kremini almasını istemiş.,,sgi_93421,Doktoru cilt kanserinden korunması için güneş kremi almasını istemiş.,,,,,
sbp_19804,Yağız başka bir öğrenciyi görmek istiyor.,svu_81090,Yağız'ın görmek istediği öğrenci şimdikinden farklı.,,ssy_45705,Yağız şimdiki öğrenciyi görmek istemiyor.,,,,,
soh_12642,koridora bir ayna asmak istiyor Selim.,srm_55655,Koridora asmak istediği şey belirli bir ayna Selim'in.,,sci_57648,Koridora asacağı şeyin bir ayna olmasını istiyor Selim.,,,,,
sfw_74945,Şeyda bir kitabı bitirmek için saatler harcamamayı diliyor.,sgu_55442,Şeyda'nın bitirmek için saatler harcamamak dilediği bir kitap var.,,shm_23075,Şeyda kitap bitirmek için saatler harcamamayı diliyor.,,,,,
spv_43065,Günlerini bir sahil kasabasında geçirmek istiyor Pelin.,szi_76249,Günlerini belirli bir sahil kasabasında geçirmek istiyor Pelin.,,sxi_49852,Günlerini herhangi bir sahil kasabasında geçirmek istiyor Pelin.,,,,,
shd_64172,Her şeyden bıkmış görünen Melis artık bir sahil kasabasına yerleşmek istiyor.,svj_99081,Her şeyden bıkmış görünen Melis artık aklındaki sahil kasabasına yerleşmek istiyor.,0,spg_14227,Her şeyden bıkmış görünen Melis artık sahil kasabalarından herhangi birine yereşmek istiyor.,,,,,
sma_96579,Halil istiyor bir şarkıcı ile buluşmak.,sbm_44648,Halil'in buluşmak istediği kişi bir şarkıcı.,,seg_84727,Halil buluşacağı kişinin bir şarkıcı olmasını istiyor.,,,,,
sbd_61737,Fırat yeni açılmış bir kursta yelken eğitimi almayı düşünüyor.,sfy_41641,Fırat yeni açılmış olan kursta yelken eğitimi almayı düşünüyor.,,sra_56210,Fırat yelken eğitimi almayı düşüneceği kursun yeni açılmış olmasını istiyor.,,,,,
smd_21809,Buse başka bir hikayeyi dinlemek istiyor.,shg_90335,Buse'nin dinlemek istediği şu ankinden farklı bir hikaye var.,,swv_16323,Buse şimdiki hikayeyi dinlemek istemiyor,,,,,
sar_78942,Bir çiçeğe bakmanın çok iyi hissettirdiğini düşünüyor Gökçe.,ske_62659,Gökçe'nin bakmanın çok iyi hissettirdiğini düşündüğü bir çiçek var.,0,sku_89498,Çiçek bakmanın çok iyi hissettirdiğini düşünüyor Gökçe.,,,,,
srv_83414,Nilay başka bir lüks restorana haber vermek istiyor.,sdz_59158,Nilay'ın haber vermek istediği lüks restoran haber verdiğinden farklı.,,snz_39842,Nilay haber vereceği lüks restoranın şimdikinden farklı olmasını istiyor.,,,,,
sby_81206,Duygu hastalanırsa yakınlarda bir eczane bulamayacağını düşünüyor.,see_24374,Duygu hastalanırsa yakınlardaki bir eczaneyi bulamayacağını düşünüyor.,0,sml_74839,Duygu hastalanırsa yakınlarda bulabileceği herhangi bir eczane olmadığını düşünüyor.,,,,,
sda_44149,Yurdanur behice gibi zeki bir menajerle işbirliği yapmak istiyor.,sjh_31020,Yurdanur'un işbirliği yapmak istediği menajer Behice gibi zeki.,,srt_16037,Yurdanur işbirliği yapacağı menajerin Behice gibi zeki olmasını istiyor.,,,,,
sps_50905,Soner bu notaları gül ağacından yapılmış eski bir gitardan duymak istiyor.,sms_45376,Soner bu notaları gül ağacından yapılmış olan eski gitardan duymak istiyor.,,stb_60432,Soner bu notaları duyacağı gitarın gül ağacından yapılmış ve eski olmasını istiyor.,,,,,
sak_56356,başka bir cesur adamdan para isteyecek Tarık.,snb_77484,Para isteyeceği şimdikinden farklı bir cesur adam var Tarık'ın.,,smc_95802,Tarık şimdiki cesur adamın dışındaki cesur adamlardan herhangi birinden para isteyecek.,,,,,
sge_33540,Buse bir şirkette hissedar olmak istiyor.,sph_35593,Buse'nin hissedar olmayı istediği yer bir şirket.,,sod_24625,Buse'nin istediği şey şirket hissedarı olmak.,,,,,
saj_55808,Çamaşırlarını sermeye üşenen Mert ekonomik bir kurutma makinesi istiyor.,swc_25747,Çamaşırlarını sermeye üşenen Mert'in almak istediği kurutma makinesi ekonomik.,,sgy_42207,Çamaşırlarını sermeye üşenen Mert ekonomik kurutma makinelerinden istiyor.,,,,,
smn_21354,Bade başka bir şarkıyı söylemek istiyor.,sib_37754,Bade'nin söylemek istediği şarkı şimdi söylediğinden farklı.,,syq_73925,Bade şu ankinden farklı herhangi bir şarkı söylemek istiyor.,?,,,,
stt_54525,Ceyda bir bardağın kırıldığını düşünüyor.,scn_84512,Ceyda'nın kırıldığını düşündüğü şey bir bardak.,,szu_92344,Ceyda kırılan herhangi bir bardak olduğunu düşünüyor.,,,,,
skj_72946,Tolga bir mesaj ile benim moralimi bozabileceğini düşünüyor.,sai_27199,Tolga'nın benim moralimi bozabileceğini düşündüğü bir mesaj var.,,svh_16202,Tolga mesajlarla moralimi bozabileceğini düşünüyor.,,,,,
sdx_12719,Bu proje için bir inşaat mühendisi ile anlaşmak istiyor Nezahat.,sgb_74359,Bu proje için Nezahat'in anlaşmak istediği bir inşaat mühendisi var.,,suh_47466,Bu proje için Nezahat anlaşacağı kişinin inşaat mühendisi olmasını istiyor.,,,,,
shg_41780,bizim bahçedeki gibi canlı ağaçları görmek istiyor Yurdakul.,sdz_66402,Bizim bahçedeki gibi canlı olan birtakım ağaçları görmek istiyor Yurdakul.,,snj_94752,Yurdakul bizim bahçedeki gibi canlı olan ağaçlar görmek istiyor.,,,,,
svq_40257,Ziynet başka bir organik pazardan sebze almak istiyor.,sby_54520,Ziynet'in sebze almak istediği organik pazar burası değil.,,stv_79288,Ziynet bu organik pazardan sebze almak istemiyor.,,,,,
syy_80173,Eskisi gibi kullanışlı bir uygulama hazırlamak istiyordu.,sot_86688,Eskisi gibi kullanışlı olacak uygulamayı hazırlamak istiyordu.,0,sxy_82870,Hazırlayacağı uygulamanın eskisi gibi kullanışlı olmasını istiyordu.,,,,,
sfc_33329,Kedi bir oyuncak ister.,srm_67486,Kedinin istediği oyuncak belli.,,sih_35249,Kedi oyuncak ister.,,,,,
svx_70447,Babam eve gelirken bir sigara almasını istedi kardeşimden.,syn_42023,Babam eve gelirken belirli bir sigarayı almasını istedi kardeşimden.,,smn_18523,Babam eve gelirken sigara almasını istedi kardeşimden.,,,,,
sbi_76069,senin elindeki gibi kırmızı bir domatesi ısırmak istiyor Hülya.,szf_37640,Senin elindeki gibi olan kırmızı domatesi ısırmak istiyor Hülya.,,stp_84362,Hülya ısıracağı domatesin senin elindeki gibi kırmızı olmasını istiyor.,,,,,
sqf_99385,Çağla isterse bir meyve suyu içebilirmiş.,sjb_46317,Çağla'nın isterse içebileceği bir meyve suyu varmış.,,sle_80241,Çağla isterse herhangi bir meyve suyunu içebilirmiş.,,,,,
srg_37351,Bir muhtarla tartışmak istiyor Niyazi.,stx_36948,Niyazi'nin tartışmak istediği kişi bir muhtar.,,szf_55207,Niyazi tartışacağı kişinin muhtar olmasını istiyor.,,,,,
sap_61397,Ali bir film izlemek istiyor.,sap_10757,Ali'nin izlemek istediği bir film var.,,suc_48344,Ali'nin izlemek istediği şey herhangi bir film.,,,,,
scc_89386,Murat İstanbul'dan bir ev almayı çok istiyor.,scp_11417,Murat'ın İstanbul'da almayı çok istediği bir ev var.,,suy_85431,Murat İstanbul'dan ev sahibi olmayı çok istiyor.,,,,,
sfo_32435,Bu konuyu bir kitaptan öğrenmek istiyor Muhterem.,sga_27525,Bu konuyu öğrenmek istediği belli bir kitap var Muhterem'in.,,sbo_59974,Muhterem bu konuyu öğrenmek istediği araç kitaplar.,,,,,
smi_44495,Cildi çok kuru olan Nazan bir nemlendirici satın almak istiyor.,sek_78570,Cildi çok kuru olan Nazan'ın satın almak istediği şey belirli bir nemlendirici.,,sbh_77129,Cildi çok kuru olan Nazan herhangi bir nemlendirici satın almak istiyor.,,,,,
sgh_55842,Gürkan kapıyı hikayelerdeki gibi altın bir anahtarla açmak istiyor.,szx_10000,Gürkan'ın kapıyı açmak istediği anahtar hikayelerdeki gibi altın.,,shq_63030,Gürkan'ın kapıyı açacağı anahtarın altın olmasını istiyor.,,,,,
sqv_26068,Mükerrem ile konuşan herkes kendisini mutlu bir prenses sanabilir.,srj_86024,Mükerrem ile konuşan herkesin kendisini sanacağı mutlu bir prenses var.,0,soy_78686,Mükerrem ile konuşan herkes kendisini mutlu olan herhangi bir prenses sanabilir.,,,,,
spd_95763,Zümran istiyor başka bir yerel gazeteye ilan vermek.,sxq_38414,Zümran istiyor ilan verdiğinden farklı olan yerel gazeteye ilan vermek.,,sdl_40662,Zümran ilan verdiğinden farklı olan yerel gazetelerden herhangi birine ilan vermek istiyor.,,,,,
sgu_60294,Kardeşime özel bir öğretmen tutup keman dersleri aldıracaklar.,siy_54687,Kardeşime keman derslerini aldıracakları bir özel öğretmen var.,,ssa_72817,Kardeşime keman derslerini aldıracakları kişi özel öğretmen olacak.,,,,,
sqm_82814,Eğer yeterince çabalarsa Derin onu bir televizyon alma konusunda ikna edebilir.,saz_23990,Eğer yeterince çabalarsa Derin onu almaya ikna edeceği bir televizyon var.,,shp_79917,Eğer yeterince çabalarsa Derin onu televizyon almaya ikna edebilir.,,,,,
sem_45772,Hakan bir dershaneye yazılmak istiyor.,szs_20267,Hakan'ın yazılmak istediği yer dershane.,,seg_16746,Hakan yazılacağı yerin dershane olmasını istiyor.,,,,,
sun_52044,filiz gibi uzman bir doktora görünmek istiyor Gülsüm.,scd_91442,Gülsüm'ün görünmek istediği doktor Filiz gibi uzman.,,swl_16064,Gülsüm görüneceği doktorun Filiz gibi uzman olmasını istiyor.,,,,,
sjw_92657,başka bir hastayla ilgilenmek istiyor Doktor.,svk_78000,Doktorun ilgilenmek istediği belirli ve farklı bir hasta var.,,son_90993,Doktor şimdiki hastası dışındaki hastalarla ilgilenmek istiyor.,,,,,
sir_77983,Neslihan yarın bir dizi izlemek istiyor.,szs_92418,Neslihan yarın aklındaki diziyi izlemek istiyor.,,sjb_82511,Neslihan yarın dizi izlemek istiyor.,,,,,
seo_33673,Kaan başka bir kırmızı dosya istiyor.,sos_54061,Kaan'ın istediği farklı ve özel bir kırmızı dosya var.,,slp_94596,Kaan önündeki kırmızı dosya dışındaki kırmızı dosyalardan herhangi birini istiyor.,,,,,
siz_35865,Serra başka bir odayı süpürmek istiyor.,sdp_76903,Serra'nın süpürmek istediği belirli bir oda var.,,saw_21489,Serra şimdikinden farklı odalardan herhangi birini süpürmek istiyor.,,,,,
sbr_93780,Akif can sıkan bir soruna çözüm bulmak istiyor.,sdf_35499,Akif can sıkan soruna çözüm bulmak istiyor.,,sye_20888,Akif çözüm bulacağı sorunun can sıkmasını istiyor.,,,,,
sow_54040,Konudan rahatsız olan herkes bu konuda yeni bir kanun düzenlenmesini istiyor.,sgm_20579,Konudan rahatsız olan herkes bu konuya dair yeni kanunun düzenlenmesini istiyor.,0,sqv_59459,Konudan rahatsız olan herkes bu konuda şimdikinden farklı olan herhangi bir kanun düzenlenmesini istiyor.,,,,,
sun_74139,Kenan bir sınava girdiğinde sakin olmalı.,scs_74734,Kenan'ın sakin olarak girmesi gereken bir sınav var.,0,sus_51080,Kenan sınavlara sakin olarak girmeli.,,,,,
swz_13608,Müşteri bir tatlı yemek ister.,syy_56093,Müşterinin yemek istediği ürün tatlı.,,slx_82573,Müşteri tatlı yemek ister.,,,,,
sto_85301,Miray bir oyun almayı kesinlikle ister.,stw_48243,Miray'ın almayı kesinlikle isteyeceği bir oyun var.,0,syw_19926,Miray oyun almayı kesinlikle ister.,,,,,
shb_31303,Dudu başka bir yakışıklı adama aşık olmak istiyor.,sih_78669,Dudu'nun aşık olmayı istediği yakışıklı adam şimdiki aşkı değil.,,stw_24950,Dudu şimdikinden farklı herhangi bir yakışıklı adama aşık olmayı istiyor.,,,,,
swx_10071,Uygar sıkıcı bir şehirden taşınmak istiyor.,sck_33323,Uygar'ın taşınmak istediği şehir sıkıcı bir yer.,,snf_58289,Uygar herhangi bir sıkıcı şehirden taşınmak istiyor.,0,,,,
sai_46655,Bir yardım alabilirse Deniz daha mutlu olacak.,sdu_41032,Deniz'in alabilirse daha mutlu olacağı bir yardım var.,0,seq_66513,Yardım alabilirse Deniz daha mutlu olacak.,,,,,
srb_78514,Ünsal her yere bir fidan dikmek istiyor.,svi_47960,Ünsal'ın her yere dikmek istediği şey bir fidan.,,sas_32775,Ünsal her yere fidan dikmek istiyor.,,,,,
svt_47761,Çiçek başka bir arkadaş edinmek istiyor.,shw_31642,Çiçek'in arkadaş olmak istediği kişi belli.,,sea_92198,Çiçek başka arkadaşlar edinmek istiyor.,,,,,
shs_76245,Oğluna yeni bir ayakkabı almayı hayal ediyormuş.,stq_60773,Oğluna almayı hayal ettiği ayakkabı yeni.,0,skj_92546,Oğluna alacağı ayakkabının yeni olmasını istiyor.,,,,,
sul_37538,senin gibi kibar bir arkadaşından yardım isteyecek Narin.,ski_39409,Senin gibi kibar olan belli bir arkadaşından yardım isteyecek Narin.,,sln_60097,Senin gibi kibar olan herhangi bir arkadaşından yardım isteyecek Narin.,0,,,,
sng_77497,Ilgın başka bir havalimanından kalkan uçuşa bilet almak istiyor.,syj_56435,Ilgın'ın bilet almak istediği uçuş belirli ve farklı bir havalimanından kalkıyor.,,smk_80745,Ilgın bilet alacağı uçuşun farklı havalimanlarından herhangi birinden kalkmasını istiyor.,,,,,
suv_95281,Orkun resimlerinin bir hikaye anlattığını düşünüyor.,sev_98648,Orkun resimlerinin anlattığı belirli bir hikaye olduğunu düşünüyor.,,sio_95961,Orkun resimlerinin hikayeler anlattığını düşünüyor.,,,,,
sse_54303,Eski evindeki gibi bir yatak almak istiyor Sadık.,sup_79676,Sadık'ın almak istediği yatak eski evindeki gibi.,,slw_32889,Sadık eski evindekine benzeyen yataklardan almak istiyor.,,,,,
sun_39526,Aysima bir parfüm koklamak istiyor.,srp_57401,Aysima'nın koklamak istediği şey belirli bir parfüm.,,scg_70145,Aysima parfüm koklamak istiyor.,,,,,
sug_57164,Aslı alanında uzman bir doktora fikir danışmak istiyor.,sly_97021,Aslı alanında uzman olan doktora fikir danışmak istiyor.,,sqz_81960,Aslı fikir danışacağı doktorun alanında uzman olmasını istiyor.,,,,,
swh_69159,Şakir az önce konuştuğumuz gibi hassas bir konudan bahsetmek istiyor.,sfa_16776,Şakir az önce konuştuğumuz konu gibi hassas olan belirli bir konudan bahsetmek istiyor.,,sla_77715,Şakir bahsedeceği konunun az önce konuştuğumuz gibi hassas olmasını istiyor.,0,,,,
suq_84940,seninki gibi şık bir ofiste çalışmak istiyor Leyla.,szi_76588,Leyla'nın çalışmak istediği ofis seninki gibi şık.,,shj_24488,Leyla seninki gibi şık olan herhangi bir ofiste çalışmak istiyor.,,,,,
sll_27642,Gece bir böcek görürse Fırat çok korkar.,sts_95237,Fırat'ın gece görürse çok korkacağı bir böcek var.,,smq_33967,Fırat gece böcek görürse çok korkar.,,,,,
sdu_36998,Portekizli oğlan özel bir hediye almak istiyordu sevgilisine.,slw_43218,Portekizli oğlanın sevgilisine almak istediği özel bir hediye vardı.,,stz_62614,Portekizli oğlan sevgilisine alacağı hediyenin özel olmasını istiyordu.,,,,,
sax_66223,Venüs bir kediyi görmek istiyor.,sgn_58532,Venüs'ün görmek istediği kedi belirli bir kedi.,,skd_46758,Venüs kedi görmek istiyor.,0,,,,
acz_68346,Ayşe bahçede bir köpek beslemek istiyordu.,ahc_56149,Ayşe'nin bahçede beslemek istediği hayvan bir köpekti.,1,aky_10302,Ayşe bahçede besleyeceği hayvanın bir köpek olmasını istiyordu.,1,,,,
ahb_46588,"Ayşe, bir çocuk evlat edinmek istiyordu.",apz_94827,Ayşe tarafından evlat edinilmek istenen bir çocuk vardı.,1,adh_89201,Ayşe evlat edineceği kişinin bir çocuk olmasını istiyor.,1,,,,
ant_13756,Selim bir kamyonet almak istiyordu.,aoh_12772,Selim'in almak istediği bir belli bir kamyonet var.,1,afe_27563,Selim alacağı aracın bir kamyonet olmasını istiyor.,1,,,,
aoe_21703,Filiz geçen sene bir yazlık almak istiyordu.,abb_55844,Filiz'in geçen sene almak istediği ev bir yazlıktı.,1,aaz_65234,Filiz geçen sene alacağı gayrimenkulun bir yazlık olmasını istiyordu.,1,,,,
aau_50792,mutfağa bir sandalye koymak istiyordu.,ayu_34539,Mutfağa koymak istediği şey bir sandalyeydi.,1,ary_45612,Herhangi bir sandalye koymak istiyordu mutfağa.,1,,,,
aue_87733,dün Leyla salonun duvarına bir tablo asmak istiyordu.,aib_11893,Leyla'nın salonun duvarına asmak istediği bir tablo vardı dün.,1,avp_26888,Leyla dün salonun duvarına asacağı şeyin bir tablo olmasını istiyordu.,1,,,,
ael_84285,İlke uzun bir kitabı bitirmek istiyor.,aub_48176,İlke'nin bitirmek istediği kitap uzun.,1,apq_28950,İlke bitireceği kitabın uzun olmasını istiyor.,1,,,,
aqs_28248,Miray yorucu bir görevi tamamlamak istiyor.,afz_97670,Yorucu bir görev var Miray'ın tamamlamak istediği.,1,apq_25305,Miray istiyor ki tamamlayacağı görev yorucu olsun.,1,,,,
auy_22345,Suat bir doktora görünmek istiyor.,aku_66769,Suat'ın görünmek istediği kişi bir doktor.,1,avl_30306,Suat görüneceği kişinin bir doktor olmasını istiyor.,1,,,,
aci_47588,Bener bir öğretmene soru sormak istiyor.,aem_70787,Bener'in soru sormak istediği kişi öğretmendir.,1,ahz_39080,Bener soru sormak için öğretmen olan herhangi birini istiyor.,1,,,,
alw_10116,Bir uzmana danışmak istiyor Yaren.,aby_62074,Yaren'in danışamayı istediği kişinin uzmanlığı var.,1,aar_88330,Yaren danışacağı kişi uzman olsun istiyor.,1,,,,
abw_77697,Bir çiçeğe su vermek istiyor küçük çocuk.,atf_82047,Küçük çocuğun su vermek istediği bir çiçek var.,1,acv_37679,Su vereceği canlının bir çiçek olmasını istiyor küçük çocuk.,1,,,,
atd_52283,Şeyma sessiz bir odada çalışmak istiyor.,amr_91532,Şeyma'nın çalışmak istediği oda sessiz.,1,ahx_62348,Şeyma çalışacağı odada sessizlik olmasını istiyor.,1,,,,
ayy_96551,Janset gergin bir ortamdan ayrılmak istiyor.,ave_54202,Janset'in ortamdan ayrılmak istiyor çünkü ortam çok gergin.,0,asc_57462,Janset ayrılacağı ortamın gergin olmasını istiyor.,1,,,,
anf_92247,Konuşkan biriyle hasbihal etmek istiyor Nazan.,als_76243,Nazan'ın hasbihal etmek istediği kişi konuşkan.,1,akd_51794,Hasbıhal edeceği kişi konuşkan olsun istiyor Nazan.,1,,,,
ajh_80551,Pelin başka bir yüksek okulda okumak istiyor.,ans_86511,Pelin'in okumak istediği bundan farklı bir yüksek okul var.,1,ayv_50795,Pelin okuyacağı yüksek okulun bundan farklı olmasını istiyor.,1,,,,
arw_83080,Ufuk başka bir mevzudan bahsetmek istiyor.,awq_32521,Ufuk'un bahsetmeyi istediği özel bir mevzu var.,0,ajc_14927,Ufuk şu ankinden farklı herhangi başka bir mevzudan konuşmak istiyor.,1,,,,
agz_63322,Tijen restorandaki gibi bir tatlıyı yemek istiyor.,amm_34636,Tijen'in yemek istediği tatlı restorandakine benziyor.,1,azq_43114,Tijen'in yiyeceği tatlı restorandaki gibi olsun şeklinde bir isteği var.,1,,,,
aca_92168,Kardeşime özel bir öğretmen tutup keman dersleri aldıracaklar.,ajn_13649,Kardeşime özel keman dersleri vermesi için tutacakları kişi bir öğretmen.,1,anc_15835,Kardeşime özel keman dersi aldırmak için tutacakları kişi bir öğretmen olacak.,0,,,,
abk_85389,Para biriktirdikten sonra kardeşim bir araba almak istiyor.,agb_36430,Kardeşimin para biriktirdikten sonra almak istediği bir araba var.,1,akr_11732,Para biriktirdikten sonra kardeşim alacağı şeyin bir araba olmasını istiyor.,1,,,,
ccv_36925,Gözde bir çiçeği sulamak istiyor.,cgg_62408,Gözde'nin sulamak istediği bir çiçek var.,1,cer_37515,Gözde sulayacağı bitki bir çiçek olsun istiyor.,1,,,,
cpj_27309,İlke uzun bir kitabı bitirmek istiyor.,ceb_74341,İlke'nin bitireceği kitap uzun.,1,cct_34783,Bitireceği kitabın uzun olmasını istiyor İlke.,1,,,,
chy_89394,Başka bir yemek yemek istiyor Pınar.,cud_72519,Pınar'ın yemek istediği farklı bir yemek var.,1,cjr_53690,Pınar yiyeceği yemeğin farklı olmasını istiyor.,1,,,,
cob_71233,Helin başka bir denizden balık tutmak istiyor.,cpx_87514,Helin'in balık tutacağı bundan başka bir deniz var.,1,cgf_39534,Balık tutacağı denizin başka olmasını istiyor Helin.,1,,,,
ctd_72009,Ufuk başka bir mevzudan bahsetmek istiyor.,cww_99703,Ufuk'un bahsetmek istediği mevzu başka.,1,cqv_74091,Bahsedeceği mevzunun başka olmasını Ufuk istiyor.,1,,,,
czd_93480,Berke istiyor başka bir dosyayla ilgilenmek.,cxm_74294,Bundan başka bir dosyayla ilgilenmek istiyor Berke.,1,cyn_87678,Berke ilgileneceği dosyanın başka olmasını istiyor.,1,,,,
cix_86394,Ahmet benimki gibi lüks bir restorana gitmek istiyor.,cuf_19131,Ahmet'in benimki gibi gitmek istediği lüks bir restoran var.,0,cka_45894,Ahmet'in gideceği restoran benimki gibi lüks olsun istiyor.,0,,,,
coa_74678,Jale yaren gibi güvenilir bir arkadaşına sırlarını açmak istiyor.,cet_78559,Jale'nin sırlarını açmak istediği arkadaşı Yaren gibi güvenilir.,1,cka_93035,Yaren gibi güvenilir birine Jale sırlarını açmak istiyor.,0,,,,
cxl_44412,Ferit buradaki gibi bir salonda konferans vermek istiyor.,czq_64905,Konferans vermek istediği salon buradaki gibi Fırat'ın.,1,cjy_94895,Ferit konferans vereceği yerin buradaki gibi bir salon olmasını istiyor.,1,,,,
cnv_28063,Yaren alışveriş merkezindeki gibi bir sinemada film izlemek istiyor.,ckd_13399,Yaren'in film izlemek istediği sinema alışveriş merkezindeki gibi.,1,ckx_49302,Film izlemek istediği sinema alışveriş merkezindeki gibi olsun istiyor Yaren.,1,,,,
cpa_25537,Asude hikmet gibi bir tesisatçıyla öpüşmek istiyor.,crd_92908,Öpüşmek istediği Hikmet gibi bir tesisatçı var Asude'nin.,1,cjf_90944,Asude'nin öpüşeceği kişinin Hikmet gibi bir tesisatçı olmasını istiyor.,0,,,,
csi_73759,Rüstem şakire'ninki gibi bir arabayla yola çıkmak istiyor.,czb_98310,Rüstem'in yola çıkmak istediği araba Şakire'ninki gibi.,1,czf_50346,Rüstem yola çıkacağı arabanın Şakire'ninki gibi olmasını istiyor.,1,,,,
cyw_83227,bir öğrenci her öğretmeni aradı.,chq_63241,Her öğretmeni arayan bir öğrenci var.,1,ccp_76850,Her öğretmen herhangi bir öğrenci tarafından arandı.,1,,,,
cqs_80061,bir bahçıvan her ağacı budadı.,cnr_47404,Her ağaç aynı bahçıvan tarafından budandı.,1,cfd_52309,Her ağaç herhangi bir bahçıvan tarafından budandı.,1,,,,
czb_94211,Büşra bir pandayı görmek istiyor.,cvj_11943,Büşra'nın görmek istediği bir panda var.,1,cys_41940,Büşra'nın görmek istediği hayvanın bir panda olmasını istiyor.,0,,,,
cot_57346,Fırıncı bir dilim ekmeği kızartmak istiyor.,ckb_50024,Fırıncının kızartmak istediği bir dilim ekmek var.,1,cpt_67280,Fırıncı kızartacağı şeyin bir dilim ekmek olmasını istiyor.,1,,,,
csb_18307,"Büşra, o yokken odasına birinin girdiğinden şüpheleniyor.",crd_71509,O yokken odasına girdiğinden şüphelendiği biri var Büşra'nın.,1,cbw_62604,Büşra odasına o yokken girildiğinden şüpheleniyor.,1,,,,
crg_31328,Bir sıvacının işini herkesten iyi yaptığını Gönül düşünüyor.,cyu_86458,Gönül'ün işini herkesten iyi yaptığını düşündüğü kişinin mesleği sıvacılık.,1,cvo_33187,Gönül işini herkesten iyi yapan kişinin bir sıvacı olduğunu düşünüyor.,1,,,,
ccn_71540,Bremen'deki mızıkacı bir mızıkanın kaç lira olduğundan bile habersiz.,cqh_95501,Bremen'deki mızıkacının kaç lira olduğundan habersiz olduğu bir mızıka var.,1,crg_80603,"Bremen'deki mızıkacı, Bremen'deki mızıka fiyatlarından bile habersiz.",1,,,,
czg_63242,Bir ekmeğin kaç lira olduğunu Recep uzun zamandır sorgulamamıştı.,cbc_39877,Kaç lira olduğunu uzun zamandır sorgulamadığı bir ekmek var Recep'in.,1,crq_41445,Recep ekmek fiyatlarını uzun zamandır sorgulamamıştı.,1,,,,
mqj_94953,"Bir kişinin yaptığı işi herkes beğenecek diye bir kural yok, dedi Yusuf.",myx_33338,Birinin yaptığı şeyi herkesin beğeneceğine dair bir kuralın olmadığını söyledi Yusuf.,1,mpz_59005,Yusuf herkesin bir kişinin yaptığı şeyleri beğeneceğiyle ilgili bir kural olmamasını dile getirdi.,1,,,,
miw_30609,Polisten aldığın evrakları dolabımdaki bir çekmeceye koymanı emretmiştim.,mod_66307,Polisten aldığın evrakları koymanı emrettiğim bir çekmece var dolabımda.,1,mjj_71557,Dolabımdaki bir çekmece polisten aldığın evrakları koymanı emrettiğim yer.,1,,,,
